Herbie 2.0 with seed 2023319
Find help on https://herbie.uwplse.org/, exit with Ctrl-C
Job ff9183e262ec4131462dfb94bb4f8a6d0e473fa5 started:
  improve (FPCore (x y z) :precision binary64 (fabs (- (/ (+ x 4.0) y) (* (/ x y) z))))...
Warning: 20.8% of points produce a very large (infinite) output. You may want to add a precondition.
See <https://herbie.uwplse.org/doc/2.0/faq.html#inf-points> for more.
-4.7282061762186124e-5,1.025484979026194e-220,1.3016689355610627e-308,1.0,1.269320333484684e-88,1.025484979026194e-220,1.025484979026194e-220
-1.930753351768562e+151,-1.3986191022291453e+244,-1.6081871821684656e-39,1.0,1.149839280476941e-283,-1.3986191022291453e+244,-1.3986191022291453e+244
-9.28902858201532e-289,1.7448126021698283e-263,-0.0,1.0,0.0,1.7448126021698283e-263,1.7448126021698283e-263
-9.717026605623621e-92,5.861540711064407e+270,2.0499449703750178e-122,1.0,0.0,5.861540711064407e+270,5.861540711064407e+270
-2.879616726343562e+197,-1.1265209811098327e+224,-8.508077712193699e+239,1.32406052132706e-16,1.0000000000000002,8.508077712193697e+239,8.508077712193697e+239
2.817348116106186e-163,2.0395100880299134e+137,0.0010418531028963153,1.0,5.108349838576697e-141,2.0395100880299134e+137,2.0395100880299134e+137
-87945911202000100.0,-8.586589305083277e+201,3.754783666356947e+256,2.286839953529029e-55,1.0,-3.754783666356947e+256,-3.754783666356947e+256
-7.537705820951968e+160,-inf.0,-inf.0,+nan.0,+nan.0,+nan.0,+inf.0
3.7726816563524993e+232,5.8999860164790964e+240,+inf.0,0.0,+nan.0,-inf.0,-inf.0
1.5218869878627168e+59,3.040585155117425e-84,-5.463746700501021e-139,1.0,1.7969392145802326e-55,3.040585155117425e-84,3.040585155117425e-84
2.8279745875962224e-229,4.761787139769164e-267,0.0,1.0,0.0,4.761787139769164e-267,4.761787139769164e-267
-1.519903641163633e-289,9.579770278394571e+56,-0.0,1.0,0.0,9.579770278394571e+56,9.579770278394571e+56
-3.5096057996898877e+84,-1.5413651105533008e-17,7.51094921770878e-280,1.0,4.872920222654183e-263,-1.5413651105533008e-17,-1.5413651105533008e-17
2.6396938202694864e-183,3.982790620435809e+165,-7.544522532878429e+148,1.0,1.8942804811699805e-17,3.982790620435809e+165,3.982790620435809e+165
-2.5664971585912835e+160,-inf.0,-8.546698604099944e+130,+nan.0,0.0,-inf.0,-inf.0
-22030.581380680822,-2.3674186667832157e+145,-4.279943877849449e+73,1.0,1.807852551768936e-72,-2.3674186667832157e+145,-2.3674186667832157e+145
2.733054148899759e+121,2.795178984713686e+227,+inf.0,0.0,+nan.0,-inf.0,-inf.0
-4.33324281106827e+106,-1.4484645075454234e-136,-6.673488173811545e-289,1.0,4.6072845686225876e-153,-1.4484645075454234e-136,-1.4484645075454234e-136
3.343032384185512e+218,2.441679684050732e+286,-inf.0,0.0,+nan.0,+inf.0,+inf.0
-1.1759854945973419e+153,-3.944951601814224e+239,-8.263371204690551e+117,1.0,2.0946698562513039e-122,-3.944951601814224e+239,-3.944951601814224e+239
-5.986261779242838e-148,4.0468169809994786e-219,-0.0,1.0,0.0,4.0468169809994786e-219,4.0468169809994786e-219
-2.389578249425673e-96,1.5326279163629816e-106,0.0,1.0,0.0,1.5326279163629816e-106,1.5326279163629816e-106
8.973391171678622e+133,1.3860902540494156e+111,-2.9573800681524265e+122,4.6868857640907e-12,0.9999999999953132,2.9573800681662873e+122,2.9573800681662873e+122
-1.343476243183886e+253,-1.0949932164455655e+184,+inf.0,0.0,+nan.0,-inf.0,-inf.0
-7.678973858300758e+46,-1.9603604014569119e+40,1.6143920330250602e-34,1.0,8.235179775235549e-75,-1.9603604014569119e+40,-1.9603604014569119e+40
2.5862152559690285e-55,1.059035161653291e-63,1.2398580435458424e-212,1.0,1.1707430389849035e-149,1.059035161653291e-63,1.059035161653291e-63
5.5761048663558996e+110,+inf.0,-inf.0,+nan.0,+nan.0,+inf.0,+inf.0
-7.436929796758788e-27,2.7452938615073544e+226,8.25229006980199e-55,1.0,3.005976950413213e-281,2.7452938615073544e+226,2.7452938615073544e+226
-1.456462692746262e+222,-inf.0,-6.356570731926104e+214,+nan.0,0.0,-inf.0,-inf.0
-2.7476172830926515e+244,-4.326647400414466e-25,-1.9751556468319442e-272,1.0,4.565095012463314e-248,-4.326647400414466e-25,-4.326647400414466e-25
-6.423770552832535e-208,1.4347897051122079e-162,-4.3575168172607883e-153,3.2926773775292324e-10,0.9999999996707323,4.357516818695578e-153,4.357516818695578e-153
-2.4121483487331923e+294,-1.0689644348820808e+273,-8.356531907552743e+272,4.581709890934747,3.581709890934747,-2.333112441268065e+272,-2.3331124412680645e+272
2.1600348720756202e-247,29199.43172330686,-0.0,1.0,0.0,29199.43172330686,29199.43172330686
2.4225352382554392e+182,1.4198506743714284e+64,-8.000112763206782e+183,1.7747883266114022e-120,1.0,8.000112763206782e+183,8.000112763206782e+183
-9.50892706450588e-262,5.7310067538626065e-140,-0.0,1.0,0.0,5.7310067538626065e-140,5.7310067538626065e-140
-3.243687022858519e+177,-1.735406913079675e-121,-0.0,1.0,0.0,-1.735406913079675e-121,-1.735406913079675e-121
9.812394793168336e+101,8.311913038325692e+165,-5.859167448621689e+263,1.4186167422610505e-98,1.0,5.859167448621689e+263,5.859167448621689e+263
4.473347702067682e-182,2.530618537883684e+37,-4.170819549651042e-305,1.0,0.0,2.530618537883684e+37,2.530618537883684e+37
1.1410852077197287e+49,2.6923881400511227e+243,-3.478781964739859e+251,7.739456357147227e-9,0.9999999922605437,3.4787819916637403e+251,3.478781991663741e+251
-9.5366323296267e-200,7.763766207552536e-300,-2.1053696383664753e-276,3.687602436205134e-24,1.0,2.1053696383664753e-276,2.1053696383664753e-276
8.689918719837271e+19,4.3392492775210974e+197,3.905700952878779e-27,1.0,9.000867899227966e-225,4.3392492775210974e+197,4.3392492775210974e+197
-2.692226597826665e-206,1.8016632197397535e-88,381.8544130565826,4.7181940502355434e-91,1.0,-381.8544130565826,-381.8544130565826
-3.1228572788499626e+282,-1.3809295198990276e+259,-inf.0,0.0,+nan.0,+inf.0,+inf.0
4.3087188937845916e-54,8.613054710720327e-175,-1.1866631207516589e-113,7.258213860446447e-62,1.0,1.1866631207516589e-113,1.1866631207516589e-113
-3.2669813577993744e-96,9.211379958255205e-117,-0.0,1.0,0.0,9.211379958255205e-117,9.211379958255205e-117
6.546248499383691e-286,1.1668138712207886e-284,-0.0,1.0,0.0,1.1668138712207886e-284,1.1668138712207886e-284
-2.2154205354722388e+92,-5.201657259392425e-91,-1.5612705554697787e-68,3.331682161793714e-23,1.0,1.5612705554697787e-68,1.5612705554697787e-68
-4.1313985210480404e+238,-3.877768288061975e+85,-inf.0,0.0,+nan.0,+inf.0,+inf.0
1.0933280623377782e-209,1.042475157675391e+274,3.4192829065260094e-240,1.0,0.0,1.042475157675391e+274,1.042475157675391e+274
-0.0664972408170094,1877.7526887887416,-8.0565653995933e-53,1.0,4.290535941019074e-56,1877.7526887887416,1877.7526887887416
2.5314073857850763e+278,+inf.0,+inf.0,+nan.0,+nan.0,+nan.0,+inf.0
Job ff9183e262ec4131462dfb94bb4f8a6d0e473fa5 complete
